,Accessibility_Support,CreationDate,EditDate,GlobalID,Instructions,OBJECTID,Outside_FID,Same_Day_Results,State,Wheelchair_Accessible,agency,agencytype,agencyurl,appt_only,bulk_upload,call_first,comments,county,data_source,drive_through,end_date,facility_type,facilityid,filter,fine_print,fulladdr,health_dept_url,minimum_age_vaccine,municipality,name,numvehicles,offers_vaccine,operhours,phone,public_form,red_flag,referral_required,services_offered_onsite,start_date,status,take_home_test,test_processing,testcapacity,type_of_test,vaccine_url,vehicle_required,virtual_screening,vol_note
2754,Unknown,2021-01-25T00:18:55.003Z,2021-01-25T00:18:55.003Z,a5ffca36-03e7-4f4c-b1b1-ed8b32e3bf29,"Please visit <a href=""https://summitcountyhealth.org/vaccine/"" target=""_blank"">https://summitcountyhealth.org/vaccine/</a> to learn more about COVID-19 vaccination eligibility and to register for an appointment.",51432.0,,,UT,Unknown,Summit County Health Department,County,https://summitcountyhealth.org/,Yes,,No,,Summit,https://www.parkrecord.com/news/summit-county/summit-county-asks-residents-to-register-for-vaccine-notifications/,Yes,1970-01-01T00:00:00Z,Outdoor,,,no,"4001 Kearns Blvd, Park City, UT 84060",https://coronavirus.utah.gov/,,Park City,Summit County Vaccination Site at Utah Film Studios,,Yes,by appointment only,,no,no,No,none,1970-01-01T00:00:00Z,Open,No,,,,http://summitcountyhealth.org/vaccine/,,,
2755,Unknown,2021-01-25T00:21:59.967Z,2021-01-25T00:21:59.967Z,7db7fcf5-aef8-4117-baae-3427ce51484b,"Please visit <a href=""https://tooelehealth.org/covid-19-vaccination-plan/"" target=""_blank"">https://tooelehealth.org/covid-19-vaccination-plan/</a> to learn more about COVID-19 vaccination eligibility and to schedule an appointment.",51433.0,,,UT,Unknown,Tooele County Health Department,County,https://tooelehealth.org/,Yes,,,,Tooele,,No,1970-01-01T00:00:00Z,Public Health Department,,,no,"151 N. Main Street Tooele, UT",https://coronavirus.utah.gov/,,Tooele,Tooele County Health Department,,Yes,by appointment only,435-277-2484,no,no,No,none,1970-01-01T00:00:00Z,Open,No,,,,https://tooelehealth.org/covid-19-vaccination-plan/,,,
2756,Unknown,2021-01-25T00:32:29.164Z,2021-01-25T00:32:29.164Z,fdb296ec-14a1-4146-bc15-ec59e73fcc91,"Please call 247-1177, press one. You will be sent to a voicemail. PLEASE leave your name, age, phone number and county you live in. TCHD will get back with you for an appointment as soon as possible.",51434.0,,,UT,Unknown,TriCounty Health Department,Regional,https://tricountyhealth.com/local-covid-update/,Yes,,Yes,,Uintah,https://tricountyhealth.com/covid-19-vaccine-appointments-for-70/,,1970-01-01T00:00:00Z,Public Health Department,,,no,"133 S 500 E, Vernal, UT 84078",https://coronavirus.utah.gov/,,Vernal,TriCounty Health Department,,Yes,by appointment only,1-800-456-7707,no,no,No,none,1970-01-01T00:00:00Z,Open,No,,,,https://tricountyhealth.com/,,,
2757,Unknown,2021-01-25T00:38:03.611Z,2021-01-25T00:38:03.611Z,502af0aa-89c3-4bb8-993e-048902e3e91c,"Please visit <a href=""https://health.utahcounty.gov/covid-19-vaccine/"" target=""_blank"">https://health.utahcounty.gov/covid-19-vaccine/</a> to learn more about COVID-19 vaccination eligibility and to schedule an appointment.",51435.0,,,UT,Unknown,Utah County Health Department,County,https://health.utahcounty.gov/,Yes,,,,Utah,https://healthevents.utahcounty.gov/,,1970-01-01T00:00:00Z,Public Health Department,,,no,"151 S University Avenue, Provo, UT",https://coronavirus.utah.gov/,,Provo,Utah County Health Department - PROVO,,Yes,by appointment only,801-851-4357,no,no,No,none,1970-01-01T00:00:00Z,Open,No,,,,https://health.utahcounty.gov/covid-19-vaccine/,,,
2758,Unknown,2021-01-25T00:45:55.119Z,2021-01-25T00:47:26.281Z,a68e139d-1b57-454c-a92f-a18de5a9d404,"Please visit <a href=""http://coronavirus.wasatch.utah.gov/Vaccine"" target=""_blank"">http://coronavirus.wasatch.utah.gov/Vaccine</a> to learn more about COVID-19 vaccination eligibility. To register for an appointment, please call the Wasatch County COVID-19 Hotline at 435-657-3276 during regular business hours (Monday - Friday 8 am to 5 pm).",51436.0,,,UT,Unknown,Wasatch County Health Department,County,http://www.wasatchcountyhd.org/,Yes,,,Please do not go to the drive thru clinic if you do not have an appointment as vaccine can only be given to those with an appointment and additional cars at the site will delay the process.,Wasatch,https://www.facebook.com/wasatchcountyhd/posts/5201302653220861,Yes,1970-01-01T00:00:00Z,Outdoor,,,no,"415 Southfield Rd, Heber City, UT 84032",https://coronavirus.utah.gov/,,Heber City,Wasatch County Event Complex,,Yes,by appointment only,435-657-3276,no,no,No,none,1970-01-01T00:00:00Z,Open,No,,,,http://coronavirus.wasatch.utah.gov/Vaccine,,,
2759,Unknown,2021-01-25T00:54:22.452Z,2021-01-25T00:54:22.452Z,b214506d-e0f4-42e0-9328-53c4424d9fb3,"Please visit <a href=""http://www.webermorganhealth.org/covid-vaccine-registration/"" target=""_blank"">http://www.webermorganhealth.org/covid-vaccine-registration/</a> to learn more about COVID-19 vaccination eligibility and to register for an appointment.",51437.0,,,UT,Unknown,Weber-Morgan Health Department & Weber State U,Regional,http://www.webermorganhealth.org/,Yes,,,"Weber-Morgan Health Department employees, volunteers from the Weber-Morgan Medical Reserve Corps, Ogden City Fire, Weber Fire District and Weber State University will staff the weekly clinics.",Weber,"https://www.weber.edu/WSUToday/010421_VaccinationClinic.html#:~:text=OGDEN%2C%20Utah%20%E2%80%93%20The%20COVID%2D,campus%20of%20Weber%20State%20University.",,1970-01-01T00:00:00Z,Non-medical Facility,,,no,"4444 Event Center Drive, Ogden, UT 84408",https://coronavirus.utah.gov/,,Ogden,Dee Events Center at Weber State University,,Yes,by appointment only,(801) 399-7777,no,no,No,none,2021-01-05T08:00:00Z,Open,No,,,,http://www.webermorganhealth.org/covid-vaccine-registration/,,,
2760,Yes,2021-01-25T04:24:13.088Z,2021-01-25T21:06:56.059Z,d647a301-9525-43fa-883c-e5f6f9c5d1a9,"Visit <a href=""https://www.umcsn.com/"" target=""_blank"">https://www.umcsn.com/</a> to learn more about COVID-19 vaccination eligibility and make an appointment.",51440.0,,Yes,NV,Yes,clark county nevada,County,https://www.umcsn.com/,Test only,,No,,Clark,,No,1970-01-01T00:00:00Z,Hospital,,,no,"1800 W Charleston Blvd, Las Vegas, NV 89102",https://nvhealthresponse.nv.gov/,,Las Vegas,University Medical Center of Southern Nevada,,Yes,24hrs/7 days,702-383-2000,yes,no,No,screening and testing,2021-01-01T20:00:00Z,Open,No,onsite lab,,all three,https://www.umcsn.com/,No,No,
2761,Unknown,2021-01-25T14:21:43.570Z,2021-01-25T14:22:19.566Z,f4a2b444-924f-453d-879e-317324999620,"Call or go to the website to make a vaccination appointment.  You must meet the current eligibility criteria for an appointment. 
*Appointments will only be taken once vaccine has been received by the pharmacy to assure vaccine supply.",51500.0,,,OH,Unknown,,Private,https://clinic.discount-drugmart.com/covid/,Vax only,,Yes,,Geauga,,,1970-01-01T00:00:00Z,Retail,,,no,"5514 Austell Powder Springs Road SouthwestAustell, GA, 30106",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Chesterland,Discounty Drug Mart Inc,,Yes,,844-625-0843,no,no,,none,1970-01-01T00:00:00Z,Open,No,,,,https://clinic.discount-drugmart.com/covid/,,,
2762,Unknown,2021-01-25T14:24:50.458Z,2021-01-25T14:24:50.458Z,6866a2d8-8593-4b92-8082-ceb5b0bef40a,Call or go to the website to make a vaccination appointment.  You must meet the current eligibility criteria for an appointment.,51501.0,,,OH,Unknown,,State,http://www.gphohio.org/,Yes,,Yes,,Geauga,,,1970-01-01T00:00:00Z,Public Health Department,,,no,"470 Center St., Building 8 Chardon, OH 44024-1071",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Chardon,Geauga Public Health Dept,,Yes,,440-279-1900,no,no,,none,1970-01-01T00:00:00Z,Open,No,,,,http://www.gphohio.org/,,,
2763,Unknown,2021-01-25T14:27:51.711Z,2021-01-25T14:27:51.711Z,c1fb9d11-5ad0-4848-be25-4f825bf0d0c3,Call or go to the website to make a vaccination appointment.  You must meet the current eligibility criteria for an appointment.,51502.0,,,OH,Unknown,Univeristy Hospitals,Non Profit,https://www.uhhospitals.org/services/covid-19-vaccine,Vax only,,Yes,,Geauga,,,1970-01-01T00:00:00Z,Medical Center,,,no,"13207 Ravenna Rd, Chardon OH",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Chardon,Geauga Medical Center,,Yes,,216-767-8995,no,no,,none,1970-01-01T00:00:00Z,Open,No,,,,https://www.uhhospitals.org/services/covid-19-vaccine,,,
2764,Unknown,2021-01-25T14:40:03.464Z,2021-01-25T14:40:03.464Z,9f8ad94d-c87d-4826-983b-d9886a08a2dd,"Call or go to the website to make a vaccination appointment.  You must meet the current eligibility criteria for an appointment. 
*Appointments will only be taken once vaccine has been received by the pharmacy to assure vaccine supply.",51504.0,,,OH,Unknown,,Private,https://clinic.discount-drugmart.com/covid/,Yes,,Yes,,Greene,,,1970-01-01T00:00:00Z,Retail,,,no,"4441 State Route 725, Bellbrook OH",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Bellbrook,Discount Drug Mart,,Yes,,844-625-0843,no,no,,none,1970-01-01T00:00:00Z,Open,No,,,,https://clinic.discount-drugmart.com/covid/,,,
2765,Unknown,2021-01-25T14:42:16.383Z,2021-01-25T14:42:16.383Z,5925b263-be08-40c6-971b-9d29b4c38dae,"Call or go to the website to make a vaccination appointment.  You must meet the current eligibility criteria for an appointment. 
*Appointments will only be taken once vaccine has been received by the pharmacy to assure vaccine supply.",51505.0,,,OH,Unknown,,Private,https://www.kroger.com/i/coronavirus-update/pharmacy,Yes,,Yes,,Greene,,,1970-01-01T00:00:00Z,Retail,,,no,"1700 W Park Sq, Xenia, OH, 45385, USA",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Xenia,Koger Pharmacy,,Yes,,866-211-5320,no,no,,none,1970-01-01T00:00:00Z,Open,No,,,,https://www.kroger.com/i/coronavirus-update/pharmacy,,,
2766,Unknown,2021-01-25T14:47:52.989Z,2021-01-25T14:47:52.989Z,709b16a6-914f-4d8c-a354-ab87608b9fae,"Call or go to the website to make a vaccination appointment.  You must meet the current eligibility criteria for an appointment. 
*Appointments will only be taken once vaccine has been received by the pharmacy to assure vaccine supply.",51506.0,,,OH,Unknown,,Private,https://www.kroger.com/i/coronavirus-update/vaccine,Yes,,Yes,,Greene,,,1970-01-01T00:00:00Z,Retail,,,no,"6480 Wilmington Pike, Dayton, OH, 45459, USA",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Dayton,Kroger Pharmacy,,Yes,,866-211-5320,no,no,,none,1970-01-01T00:00:00Z,Open,No,,,,https://www.kroger.com/i/coronavirus-update/vaccine,,,
2767,Unknown,2021-01-25T14:50:00.091Z,2021-01-25T14:50:00.091Z,25162b76-7aec-443d-9c91-cdc03f57290f,Call or go to the website to make a vaccination appointment.  You must meet the current eligibility criteria for an appointment.,51507.0,,,OH,Unknown,,Private,http://www.gcph.info/,Yes,,Yes,,Greene,,,1970-01-01T00:00:00Z,Public Health Department,,,no,"2960 W Enon Rd, Xenia, OH, 45385, USA",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Xenia,Greene County Public Health Vaccine Clinic,,Yes,,937-374-5600,no,no,,none,1970-01-01T00:00:00Z,Open,No,,,,https://healthalert.gcph.info/covid19/signup,,,
2768,Unknown,2021-01-25T14:53:19.059Z,2021-01-25T14:53:19.059Z,c8025c50-9f4c-495f-a022-ef987d829916,Call or go to the website to make a vaccination appointment.  You must meet the current eligibility criteria for an appointment.,51508.0,,,OH,Unknown,Kettering Health,Non Profit,https://www.ketteringhealth.org/,Yes,,Yes,,Greene,,,1970-01-01T00:00:00Z,Clinic,,,no,"4790 Cottonville Rd, Jamestown, OH, 45335, USA",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Jamestown,Kettering Helath Vaccine Clinic - Jamestown,,Yes,,,no,no,,none,1970-01-01T00:00:00Z,Open,No,,,,https://www.ketteringhealth.org/coronavirus/vaccineclinics/,,,
2769,Unknown,2021-01-25T15:41:04.964Z,2021-01-25T15:41:04.964Z,44d1575c-5f3c-4f41-9e45-cef7b93ba359,,51528.0,,,OH,Unknown,,State,http://www.guernseycountyhealthdepartment.org/,Yes,,Yes,Call or go to the website to make a vaccination appointment.  You must meet the current eligibility criteria for an appointment.,Guernsey,,,1970-01-01T00:00:00Z,Public Health Department,,,no,"326 Highland Ave, cambridge, OH",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Cambridge,Guernsey Health Dept,,Yes,,740-439-3577,no,no,,none,1970-01-01T00:00:00Z,Open,No,,,,http://www.guernseycountyhealthdepartment.org/,,,
2770,Unknown,2021-01-25T15:46:16.888Z,2021-01-25T15:46:16.888Z,ab31e6bc-a48e-4d61-b41c-195bf4d7f541,"The first vaccinations will be given starting January 23 in the Morrison Room, located in the front lobby of Southeastern Med at 1341 Clark Street. Walk-in appointments will not be accepted. Only those individuals who have pre-registered for a vaccination by calling 740.435.COVI will be vaccinated. Appointments will be scheduled subject to vaccine availability.",51529.0,,,OH,Unknown,Ohio Health,Non Profit,https://www.seormc.org/,Yes,,Yes,,Guernsey,,,1970-01-01T00:00:00Z,Hospital,,,no,"1341 Clark Street, Cambridge, OH 43725",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Cambridge,Southeastern Ohio Regional Medical Center,,Yes,,740-435-2684,no,no,,none,2021-01-23T05:00:00Z,Open,No,,,,https://www.seormc.org/covid-19-vaccinations/,,,
2771,Unknown,2021-01-25T15:53:47.258Z,2021-01-25T15:53:47.258Z,7c47c020-7f85-4ba0-bc5e-d43c0e996645,Call or go to the website to make a vaccination appointment.  You must meet the current eligibility criteria for an appointment.,51530.0,,,OH,Unknown,,Municipal,https://www.cincinnati-oh.gov/health/covid-19/vaccine-information-sign-up/,Yes,,Yes,,Hamilton,,,1970-01-01T00:00:00Z,Public Health Department,,,no,"3101 Burnet Ave, Cincinnati, OH, 45219, USA",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Cincinnati,City Of CIncinnati Health Department,,Yes,,513-357-7462,no,no,,none,1970-01-01T00:00:00Z,Open,No,,,,https://www.cincinnati-oh.gov/health/covid-19/vaccine-information-sign-up/,,,
2772,Unknown,2021-01-25T15:57:42.511Z,2021-01-25T15:57:42.511Z,da0422de-b453-444f-ac4c-4dc9b164da45,"Drive thru testing is availble twice a month, call for current schedule.
Call or go to the website to make a vaccination appointment.  You must meet the current eligibility criteria for an appointment.",51531.0,,,OH,NA,Lincoln Heights Health Center,Non Profit,https://healthcare-connection.org,Yes,,Yes,,Hamilton,,Yes,1970-01-01T00:00:00Z,Clinic,,,no,"1401 Steffen Ave, Cincinnati, OH 45215",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Cincinnati,Lincoln Heights Health Center,,Yes,,513-554-4100,no,no,No,testing only,1970-01-01T00:00:00Z,Open,No,lab,,molecular,https://healthcare-connection.org/1578-2/,Yes,No,
2773,Unknown,2021-01-25T16:00:36.376Z,2021-01-25T16:00:36.376Z,9c358a7f-5e47-435b-8caa-8f0f58f0786f,Call or go to the website to make a vaccination appointment.  You must meet the current eligibility criteria for an appointment.,51532.0,,,OH,Unknown,Mercy Health,Private,https://www.mercy.com/mercy-health-monitoring-coronavirus-covid-19/covid-19-vaccine,Yes,,Yes,,Hamilton,,,1970-01-01T00:00:00Z,Clinic,,,no,"7502 St Rd, Cinicinnati OH",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Cincinnati,Marcy Helath Anderson Medical Office Buliding II,,Yes,,866-624-0366,no,no,,none,1970-01-01T00:00:00Z,Open,No,,,,https://www.mercy.com/mercy-health-monitoring-coronavirus-covid-19/covid-19-vaccine,,,
2774,Unknown,2021-01-25T16:15:05.456Z,2021-01-25T16:15:05.456Z,787056c1-9573-4430-8f81-3859f2abfa52,Call or go to the website to make a vaccination appointment.  You must meet the current eligibility criteria for an appointment.,51533.0,,,OH,Unknown,Mercy Health,Private,https://www.mercy.com/mercy-health-monitoring-coronavirus-covid-19/covid-19-vaccine,Yes,,Yes,,Hamilton,,,1970-01-01T00:00:00Z,Clinic,,,no,"7875 Montgomery Rd, Cincinnati, OH, 45249, USA",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Cincinnati,Mercy Health Women's Care at Kenwood Towne Centre,,Yes,,866-624-0366,no,no,,none,1970-01-01T00:00:00Z,Open,No,,,,https://www.mercy.com/mercy-health-monitoring-coronavirus-covid-19/covid-19-vaccine,,,
2775,Unknown,2021-01-25T16:17:38.918Z,2021-01-25T16:17:44.728Z,0302f8c1-5bae-409e-b1a9-28616cf13fc7,Call or go to the website to make a vaccination appointment.  You must meet the current eligibility criteria for an appointment.,51534.0,,,OH,Unknown,Mercy Health,Non Profit,https://www.mercy.com,Yes,,Yes,,Hamilton,,No,1970-01-01T00:00:00Z,Clinic,,,no,"3310 Mercy Health Blvd (first floor garage), Cincinnati, OH 45211",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Cincinnati,Mercy West Hospital Community Vaccine Clinic,,Yes,,866-624-0366,no,no,No,none,1970-01-01T00:00:00Z,Open,No,,,,https://www.mercy.com/mercy-health-monitoring-coronavirus-covid-19/covid-19-vaccine,,,
2776,Unknown,2021-01-25T16:21:55.045Z,2021-01-25T16:21:55.045Z,43d89369-d51b-4638-a616-c5cd07095bfb,"Call or go to the website to make a vaccination appointment.  You must meet the current eligibility criteria for an appointment. 
*Appointments will only be taken once vaccine has been received by the pharmacy to assure vaccine supply.",51535.0,,,OH,Unknown,Health Care Connection,Non Profit,https://healthcare-connection.org/,Yes,,Yes,,Hamilton,,,1970-01-01T00:00:00Z,Clinic,,,no,"1411 Compton Rd, Cincinnati OH",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Cincinnati,Mt Healthy Family Practice,,Yes,,513-554-4100,no,no,,none,1970-01-01T00:00:00Z,Open,No,,,,https://healthcare-connection.org/1578-2/,,,
2777,Unknown,2021-01-25T16:25:25.570Z,2021-01-25T16:25:25.570Z,689a770f-cd03-44b9-95e8-093b99ad2879,Call or go to the website for vaccination information. You must meet the current eligibility criteria for an appointment.,51536.0,,,OH,Unknown,,Municipal,https://norwood-ohio.com/,Yes,,,,Hamilton,,,1970-01-01T00:00:00Z,Public Health Department,,,no,"2059 Sherman Ave, Norwood OH, 45212",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Cincinnati,Norwood City Public Health Dept,,Yes,,513-458-4515,no,no,,none,1970-01-01T00:00:00Z,Open,No,,,,https://norwood-ohio.com/health-department,,,
2778,Unknown,2021-01-25T16:27:38.279Z,2021-01-25T16:27:38.279Z,a10cf0f8-85db-471e-87b1-ddf06f1ef6f5,Call or go to the website to make a vaccination appointment.  You must meet the current eligibility criteria for an appointment.,51537.0,,,OH,Unknown,,State,https://www.hamiltoncountyhealth.org/,Yes,,,,Hamilton,,,1970-01-01T00:00:00Z,Public Health Department,,,no,"184 E McMillan St, Cincinnati, OH, 45219, USA",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Cincinnati,Hamilton County Health Dept,,Yes,,513-946-7800,no,no,,none,1970-01-01T00:00:00Z,Open,No,,,,https://forms.office.com/Pages/ResponsePage.aspx?id=y8TognLEkEGnKBMAl6QZvJf5gbJBOYxJr0T1EjcUrIdUNUMxRzIxOFVMSzJNOE5FNVJPR1FRWVhUTC4u,,,
2779,Unknown,2021-01-25T16:29:34.875Z,2021-01-25T16:29:34.875Z,f75d7f06-52c2-4a4b-af94-4725d30b5bd2,Call or go to the website to make a vaccination appointment.  You must meet the current eligibility criteria for an appointment.,51538.0,,,OH,Unknown,,Non Profit,https://www.uchealth.com/en/covid-19/covid-19-vaccine/vaccine-distribution,Yes,,Yes,,Hamilton,,,1970-01-01T00:00:00Z,Clinic,,,no,"3113 Bellevue Ave. Cincinnati, OH 45229",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/home,,Cincinnati,UC Gardner Neuroscience Institute,,Yes,,513-584-3673,no,no,,none,1970-01-01T00:00:00Z,Open,No,,,,https://www.uchealth.com/en/covid-19/covid-19-vaccine/vaccine-distribution,,,
